Transaction ID,Product ID,Product Category,Product Subcategory,Product Price,Quantity Sold,Transaction Date,Customer ID,Customer Location,Payment Method,Transaction_Date,Product_Price,Quantity_Sold,Total_Sales,Transaction_Month
706,100,Groceries,Action Figure,199.63,19,2022-07-11,1003,Illinois,Debit Card,2022-07-11,199.63,19,3792.97,7
707,102,Toys,Pants,297.37,4,2022-11-21,1048,Texas,Cash,2022-11-21,297.37,4,1189.48,11
708,176,Electronics,Fruit,332.2,3,2023-12-27,1058,California,Credit Card,2023-12-27,332.2,3,996.5999999999999,12
709,191,Toys,Non-fiction,43.84,16,2023-04-12,1072,Texas,Credit Card,2023-04-12,43.84,16,701.44,4
710,161,Toys,Board Game,274.53,12,2023-01-02,1067,Florida,Credit Card,2023-01-02,274.53,12,3294.3599999999997,1
711,162,Groceries,Vegetable,356.11,8,2022-11-14,1070,Florida,Credit Card,2022-11-14,356.11,8,2848.88,11
712,124,Books,Fiction,87.82,17,2022-05-24,1086,Florida,Debit Card,2022-05-24,87.82,17,1492.9399999999998,5
713,155,Clothing,Shirt,391.41,7,2023-01-19,1001,Illinois,Credit Card,2023-01-19,391.41,7,2739.8700000000003,1
714,132,Books,Fiction,293.97,11,2022-08-04,1048,New York,Debit Card,2022-08-04,293.97,11,3233.67,8
715,137,Groceries,Non-fiction,476.35,18,2022-12-27,1087,Texas,Cash,2022-12-27,476.35,18,8574.300000000001,12
716,105,Groceries,Board Game,26.0,1,2022-11-20,1094,California,PayPal,2022-11-20,26.0,1,26.0,11
717,157,Groceries,Vegetable,136.34,3,2022-01-15,1030,Florida,Credit Card,2022-01-15,136.34,3,409.02,1
718,143,Electronics,Board Game,302.77,4,2022-08-05,1039,Texas,PayPal,2022-08-05,302.77,4,1211.08,8
719,144,Books,Action Figure,151.8,13,2023-05-07,1047,Florida,Cash,2023-05-07,151.8,13,1973.4,5
720,131,Books,Vegetable,358.64,6,2023-07-01,1050,Florida,Cash,2023-07-01,358.64,6,2151.84,7
721,144,Toys,Action Figure,380.71,14,2022-07-02,1042,California,Credit Card,2022-07-02,380.71,14,5329.94,7
722,160,Toys,Pants,55.75,5,2022-09-27,1097,Illinois,Cash,2022-09-27,55.75,5,278.75,9
723,146,Toys,Non-fiction,259.36,16,2023-04-12,1054,New York,PayPal,2023-04-12,259.36,16,4149.76,4
724,120,Groceries,Pants,256.9,15,2023-09-04,1087,Illinois,Credit Card,2023-09-04,256.9,15,3853.4999999999995,9
725,179,Books,Laptop,187.79,15,2023-06-03,1048,Texas,Debit Card,2023-06-03,187.79,15,2816.85,6
726,184,Groceries,Board Game,466.8,4,2023-06-26,1089,Illinois,Credit Card,2023-06-26,466.8,4,1867.2,6
727,174,Electronics,Action Figure,414.62,8,2023-04-12,1079,Texas,PayPal,2023-04-12,414.62,8,3316.96,4
728,135,Toys,Fruit,350.12,16,2022-11-01,1056,Texas,Credit Card,2022-11-01,350.12,16,5601.92,11
729,198,Groceries,Pants,358.59,16,2022-05-24,1076,New York,Credit Card,2022-05-24,358.59,16,5737.44,5
730,118,Groceries,Laptop,233.55,4,2022-04-21,1014,California,PayPal,2022-04-21,233.55,4,934.2,4
731,119,Electronics,Mobile,460.89,13,2022-08-20,1026,New York,Credit Card,2022-08-20,460.89,13,5991.57,8
732,156,Clothing,Fiction,348.82,13,2023-11-22,1067,Illinois,Credit Card,2023-11-22,348.82,13,4534.66,11
733,117,Books,Vegetable,365.85,2,2023-08-07,1079,Texas,PayPal,2023-08-07,365.85,2,731.7,8
734,146,Clothing,Laptop,431.54,3,2023-12-23,1063,Florida,Cash,2023-12-23,431.54,3,1294.6200000000001,12
735,148,Toys,Non-fiction,140.67,8,2023-08-15,1093,Florida,PayPal,2023-08-15,140.67,8,1125.36,8
736,113,Groceries,Pants,404.5,15,2023-05-15,1029,Texas,Credit Card,2023-05-15,404.5,15,6067.5,5
737,114,Electronics,Non-fiction,101.64,11,2023-08-18,1035,New York,Debit Card,2023-08-18,101.64,11,1118.04,8
738,130,Electronics,Fiction,175.94,9,2023-07-08,1066,California,Debit Card,2023-07-08,175.94,9,1583.46,7
739,100,Books,Fruit,171.13,7,2022-09-30,1085,New York,PayPal,2022-09-30,171.13,7,1197.9099999999999,9
740,153,Clothing,Board Game,489.37,13,2023-12-04,1085,Texas,Debit Card,2023-12-04,489.37,13,6361.81,12
741,102,Books,Board Game,428.99,2,2022-06-22,1048,Texas,Credit Card,2022-06-22,428.99,2,857.98,6
742,115,Groceries,Non-fiction,352.08,8,2022-01-07,1075,California,Credit Card,2022-01-07,352.08,8,2816.64,1
743,186,Books,Action Figure,364.89,7,2022-06-04,1054,Illinois,PayPal,2022-06-04,364.89,7,2554.23,6
744,156,Electronics,Fruit,283.23,12,2023-06-06,1084,Illinois,Credit Card,2023-06-06,283.23,12,3398.76,6
745,174,Electronics,Board Game,473.81,19,2023-06-30,1055,California,Cash,2023-06-30,473.81,19,9002.39,6
746,111,Toys,Fruit,250.65,7,2023-07-02,1067,Illinois,Credit Card,2023-07-02,250.65,7,1754.55,7
747,173,Toys,Laptop,193.36,10,2023-06-02,1094,Florida,PayPal,2023-06-02,193.36,10,1933.6000000000001,6
748,195,Groceries,Fruit,85.7,16,2022-08-03,1043,Illinois,Cash,2022-08-03,85.7,16,1371.2,8
749,115,Clothing,Shirt,394.17,3,2022-05-14,1030,Illinois,Cash,2022-05-14,394.17,3,1182.51,5
750,171,Books,Fiction,368.55,10,2022-10-12,1057,Illinois,Debit Card,2022-10-12,368.55,10,3685.5,10
751,175,Groceries,Board Game,195.26,6,2022-05-06,1086,Florida,Credit Card,2022-05-06,195.26,6,1171.56,5
752,123,Toys,Fruit,17.47,18,2023-03-15,1052,Illinois,PayPal,2023-03-15,17.47,18,314.46,3
753,127,Books,Non-fiction,420.3,18,2023-11-17,1083,Florida,Debit Card,2023-11-17,420.3,18,7565.400000000001,11
754,107,Toys,Mobile,10.65,5,2022-06-01,1078,California,Debit Card,2022-06-01,10.65,5,53.25,6
755,191,Books,Shirt,353.33,7,2022-11-27,1022,New York,Credit Card,2022-11-27,353.33,7,2473.31,11
756,135,Clothing,Shirt,485.28,2,2023-06-22,1027,California,Credit Card,2023-06-22,485.28,2,970.56,6
757,189,Groceries,Action Figure,221.64,11,2023-01-18,1015,New York,PayPal,2023-01-18,221.64,11,2438.04,1
758,107,Books,Fruit,121.31,13,2022-04-25,1036,California,Debit Card,2022-04-25,121.31,13,1577.03,4
759,157,Electronics,Action Figure,353.91,5,2023-04-27,1020,New York,PayPal,2023-04-27,353.91,5,1769.5500000000002,4
760,159,Electronics,Action Figure,409.48,6,2022-10-11,1078,New York,Debit Card,2022-10-11,409.48,6,2456.88,10
761,149,Books,Mobile,275.48,14,2022-03-16,1016,Texas,Debit Card,2022-03-16,275.48,14,3856.7200000000003,3
762,127,Books,Laptop,483.68,12,2022-06-15,1036,New York,Debit Card,2022-06-15,483.68,12,5804.16,6
763,191,Books,Fruit,30.58,4,2022-07-08,1076,New York,Credit Card,2022-07-08,30.58,4,122.32,7
764,140,Electronics,Pants,254.87,6,2022-03-19,1018,Texas,Debit Card,2022-03-19,254.87,6,1529.22,3
765,199,Electronics,Board Game,360.63,10,2023-08-25,1029,Illinois,Debit Card,2023-08-25,360.63,10,3606.3,8
766,163,Books,Action Figure,432.01,18,2023-11-19,1044,Illinois,Debit Card,2023-11-19,432.01,18,7776.18,11
767,126,Toys,Fiction,93.73,15,2022-01-21,1017,Texas,Cash,2022-01-21,93.73,15,1405.95,1
768,162,Toys,Vegetable,401.0,8,2023-07-20,1077,Florida,Credit Card,2023-07-20,401.0,8,3208.0,7
769,116,Clothing,Fiction,278.59,9,2022-07-03,1061,New York,Cash,2022-07-03,278.59,9,2507.31,7
770,172,Groceries,Mobile,201.29,5,2022-08-10,1035,New York,Credit Card,2022-08-10,201.29,5,1006.4499999999999,8
771,132,Toys,Mobile,70.2,10,2022-11-24,1099,Texas,PayPal,2022-11-24,70.2,10,702.0,11
772,183,Electronics,Non-fiction,433.32,6,2022-06-28,1083,Texas,Cash,2022-06-28,433.32,6,2599.92,6
773,176,Toys,Laptop,82.85,16,2022-04-22,1051,Florida,PayPal,2022-04-22,82.85,16,1325.6,4
774,191,Clothing,Board Game,158.34,3,2023-12-27,1018,Illinois,Debit Card,2023-12-27,158.34,3,475.02,12
775,128,Clothing,Action Figure,148.57,10,2022-02-28,1043,California,PayPal,2022-02-28,148.57,10,1485.6999999999998,2
776,112,Groceries,Fiction,436.35,11,2022-11-23,1006,Illinois,PayPal,2022-11-23,436.35,11,4799.85,11
777,145,Toys,Vegetable,337.99,11,2023-09-13,1043,New York,PayPal,2023-09-13,337.99,11,3717.8900000000003,9
778,134,Electronics,Mobile,399.36,17,2023-10-31,1067,Texas,PayPal,2023-10-31,399.36,17,6789.12,10
779,105,Electronics,Mobile,128.98,4,2022-07-10,1033,Florida,Credit Card,2022-07-10,128.98,4,515.92,7
780,181,Books,Laptop,314.31,4,2022-07-19,1065,Illinois,Cash,2022-07-19,314.31,4,1257.24,7
781,168,Electronics,Vegetable,288.01,17,2022-11-08,1068,Florida,Credit Card,2022-11-08,288.01,17,4896.17,11
782,146,Groceries,Vegetable,417.25,9,2023-12-09,1054,Illinois,Credit Card,2023-12-09,417.25,9,3755.25,12
783,124,Groceries,Laptop,453.51,19,2022-02-04,1009,New York,Credit Card,2022-02-04,453.51,19,8616.69,2
784,165,Electronics,Mobile,11.02,5,2023-01-14,1095,California,PayPal,2023-01-14,11.02,5,55.099999999999994,1
785,109,Electronics,Board Game,338.64,6,2023-01-22,1041,Florida,Credit Card,2023-01-22,338.64,6,2031.84,1
786,155,Books,Fruit,30.66,3,2022-08-25,1040,Florida,Cash,2022-08-25,30.66,3,91.98,8
787,129,Electronics,Fruit,276.69,1,2023-09-08,1076,California,Credit Card,2023-09-08,276.69,1,276.69,9
788,104,Books,Laptop,147.38,16,2023-06-03,1068,Florida,Debit Card,2023-06-03,147.38,16,2358.08,6
789,132,Books,Vegetable,156.85,11,2022-10-10,1009,Florida,PayPal,2022-10-10,156.85,11,1725.35,10
790,164,Electronics,Action Figure,179.71,13,2022-01-01,1009,Illinois,Debit Card,2022-01-01,179.71,13,2336.23,1
791,117,Clothing,Laptop,312.54,10,2023-04-09,1090,Illinois,Cash,2023-04-09,312.54,10,3125.4,4
792,195,Clothing,Board Game,170.35,3,2022-08-18,1059,California,Cash,2022-08-18,170.35,3,511.04999999999995,8
793,148,Books,Laptop,367.69,9,2022-06-21,1050,New York,Cash,2022-06-21,367.69,9,3309.21,6
794,110,Electronics,Shirt,205.24,12,2022-03-28,1020,Florida,Cash,2022-03-28,205.24,12,2462.88,3
795,184,Clothing,Fiction,38.83,14,2023-07-07,1007,New York,Credit Card,2023-07-07,38.83,14,543.62,7
796,125,Electronics,Vegetable,392.96,1,2022-05-03,1064,California,PayPal,2022-05-03,392.96,1,392.96,5
797,162,Electronics,Non-fiction,146.45,18,2022-10-25,1091,California,Cash,2022-10-25,146.45,18,2636.1,10
798,188,Electronics,Non-fiction,219.22,17,2023-11-21,1077,Illinois,Debit Card,2023-11-21,219.22,17,3726.74,11
799,185,Toys,Vegetable,344.29,9,2023-07-29,1084,Florida,Cash,2023-07-29,344.29,9,3098.61,7
800,158,Electronics,Board Game,169.57,9,2023-04-29,1029,Texas,PayPal,2023-04-29,169.57,9,1526.1299999999999,4
801,126,Toys,Shirt,33.01,10,2022-06-14,1084,California,Debit Card,2022-06-14,33.01,10,330.09999999999997,6
802,148,Books,Shirt,190.09,19,2023-11-30,1048,Florida,Debit Card,2023-11-30,190.09,19,3611.71,11
803,176,Clothing,Mobile,472.5,15,2023-01-18,1008,New York,Debit Card,2023-01-18,472.5,15,7087.5,1
804,132,Clothing,Fiction,322.66,5,2022-07-28,1016,Illinois,Credit Card,2022-07-28,322.66,5,1613.3000000000002,7
805,197,Clothing,Fruit,337.38,15,2023-03-08,1068,New York,Cash,2023-03-08,337.38,15,5060.7,3
806,198,Clothing,Pants,317.98,2,2023-01-24,1057,California,Credit Card,2023-01-24,317.98,2,635.96,1
807,100,Clothing,Board Game,103.5,13,2023-07-14,1056,California,Debit Card,2023-07-14,103.5,13,1345.5,7
808,120,Clothing,Pants,212.08,16,2022-08-12,1061,New York,Credit Card,2022-08-12,212.08,16,3393.28,8
809,154,Clothing,Pants,376.72,15,2022-01-03,1094,California,Credit Card,2022-01-03,376.72,15,5650.8,1
810,105,Books,Vegetable,55.18,10,2023-01-07,1051,Florida,Credit Card,2023-01-07,55.18,10,551.8,1
811,191,Electronics,Non-fiction,142.54,14,2023-11-18,1060,California,Cash,2023-11-18,142.54,14,1995.56,11
812,180,Groceries,Non-fiction,141.78,10,2023-03-22,1039,Illinois,Debit Card,2023-03-22,141.78,10,1417.8,3
813,168,Toys,Fruit,218.85,14,2023-09-03,1037,Florida,Debit Card,2023-09-03,218.85,14,3063.9,9
814,194,Groceries,Vegetable,490.28,9,2022-04-26,1042,Texas,Cash,2022-04-26,490.28,9,4412.5199999999995,4
815,104,Groceries,Pants,38.41,14,2022-09-27,1062,California,Credit Card,2022-09-27,38.41,14,537.74,9
816,102,Electronics,Action Figure,261.76,3,2023-03-23,1018,California,Credit Card,2023-03-23,261.76,3,785.28,3
817,152,Electronics,Non-fiction,93.79,16,2023-01-03,1099,Illinois,PayPal,2023-01-03,93.79,16,1500.64,1
818,122,Electronics,Board Game,485.48,2,2022-09-10,1049,Illinois,PayPal,2022-09-10,485.48,2,970.96,9
819,152,Clothing,Board Game,61.09,10,2022-11-13,1032,New York,PayPal,2022-11-13,61.09,10,610.9000000000001,11
820,136,Books,Mobile,204.78,3,2023-02-19,1012,New York,Cash,2023-02-19,204.78,3,614.34,2
821,173,Clothing,Laptop,370.25,11,2022-04-05,1077,New York,Debit Card,2022-04-05,370.25,11,4072.75,4
822,173,Books,Action Figure,353.75,11,2022-01-24,1096,Illinois,PayPal,2022-01-24,353.75,11,3891.25,1
823,182,Books,Non-fiction,214.25,13,2023-09-20,1061,New York,Debit Card,2023-09-20,214.25,13,2785.25,9
824,116,Groceries,Shirt,176.53,7,2023-10-25,1092,New York,Debit Card,2023-10-25,176.53,7,1235.71,10
825,184,Groceries,Non-fiction,201.82,17,2022-02-19,1042,Texas,Debit Card,2022-02-19,201.82,17,3430.94,2
826,177,Books,Mobile,135.82,2,2023-05-17,1048,New York,Cash,2023-05-17,135.82,2,271.64,5
827,172,Books,Board Game,106.64,12,2023-12-19,1035,California,Cash,2023-12-19,106.64,12,1279.68,12
828,100,Clothing,Pants,244.1,10,2023-05-13,1009,Illinois,Cash,2023-05-13,244.1,10,2441.0,5
829,150,Clothing,Shirt,137.92,18,2022-12-01,1094,Florida,Cash,2022-12-01,137.92,18,2482.56,12
830,144,Groceries,Vegetable,147.29,11,2022-03-20,1005,Texas,PayPal,2022-03-20,147.29,11,1620.1899999999998,3
831,176,Electronics,Fiction,330.09,16,2023-08-05,1056,Illinois,Credit Card,2023-08-05,330.09,16,5281.44,8
832,103,Books,Pants,484.43,17,2022-01-27,1000,Illinois,Credit Card,2022-01-27,484.43,17,8235.31,1
833,161,Clothing,Fiction,303.8,19,2022-09-28,1070,California,Credit Card,2022-09-28,303.8,19,5772.2,9
834,164,Groceries,Action Figure,43.1,18,2023-07-16,1057,New York,PayPal,2023-07-16,43.1,18,775.8000000000001,7
835,131,Clothing,Laptop,42.41,3,2022-09-04,1090,California,Credit Card,2022-09-04,42.41,3,127.22999999999999,9
836,133,Books,Shirt,475.95,16,2023-08-14,1020,New York,PayPal,2023-08-14,475.95,16,7615.2,8
837,191,Books,Fruit,152.16,6,2023-01-22,1091,New York,PayPal,2023-01-22,152.16,6,912.96,1
838,194,Toys,Shirt,50.57,12,2023-12-03,1079,Illinois,PayPal,2023-12-03,50.57,12,606.84,12
839,171,Electronics,Non-fiction,301.53,11,2023-07-13,1055,New York,Credit Card,2023-07-13,301.53,11,3316.83,7
840,138,Toys,Board Game,313.71,15,2022-12-27,1086,Texas,Debit Card,2022-12-27,313.71,15,4705.65,12
841,125,Groceries,Non-fiction,326.01,15,2023-05-03,1019,Texas,Credit Card,2023-05-03,326.01,15,4890.15,5
842,133,Clothing,Non-fiction,137.36,16,2022-12-18,1053,Texas,Credit Card,2022-12-18,137.36,16,2197.76,12
843,153,Groceries,Action Figure,12.48,10,2023-12-02,1024,Illinois,Cash,2023-12-02,12.48,10,124.80000000000001,12
844,102,Books,Pants,482.68,12,2022-09-13,1027,California,PayPal,2022-09-13,482.68,12,5792.16,9
845,149,Toys,Fruit,129.19,13,2022-08-10,1004,Florida,Debit Card,2022-08-10,129.19,13,1679.47,8
846,111,Toys,Fruit,339.63,4,2022-01-01,1020,New York,Cash,2022-01-01,339.63,4,1358.52,1
847,164,Toys,Non-fiction,354.78,7,2023-06-30,1017,Florida,Debit Card,2023-06-30,354.78,7,2483.46,6
848,153,Groceries,Fiction,306.95,2,2023-03-22,1046,California,Debit Card,2023-03-22,306.95,2,613.9,3
849,104,Books,Action Figure,159.89,15,2022-03-20,1069,California,PayPal,2022-03-20,159.89,15,2398.35,3
850,193,Clothing,Non-fiction,139.19,8,2022-08-24,1056,Illinois,Credit Card,2022-08-24,139.19,8,1113.52,8
851,193,Clothing,Laptop,300.85,7,2022-11-30,1092,Texas,PayPal,2022-11-30,300.85,7,2105.9500000000003,11
852,156,Groceries,Board Game,433.72,15,2022-12-15,1018,Texas,PayPal,2022-12-15,433.72,15,6505.8,12
853,116,Toys,Pants,473.63,14,2022-04-08,1096,California,Cash,2022-04-08,473.63,14,6630.82,4
854,146,Electronics,Vegetable,57.42,8,2022-03-23,1064,Illinois,PayPal,2022-03-23,57.42,8,459.36,3
855,122,Groceries,Laptop,81.64,12,2023-05-17,1002,Illinois,Credit Card,2023-05-17,81.64,12,979.6800000000001,5
856,178,Groceries,Fiction,472.64,13,2023-04-22,1041,New York,Debit Card,2023-04-22,472.64,13,6144.32,4
857,184,Books,Shirt,369.58,11,2023-12-05,1020,Texas,PayPal,2023-12-05,369.58,11,4065.3799999999997,12
858,113,Clothing,Shirt,442.08,17,2023-07-04,1098,California,Debit Card,2023-07-04,442.08,17,7515.36,7
859,165,Groceries,Laptop,105.3,17,2022-01-14,1039,Florida,PayPal,2022-01-14,105.3,17,1790.1,1
860,174,Groceries,Non-fiction,295.86,4,2023-01-27,1066,Texas,Debit Card,2023-01-27,295.86,4,1183.44,1
861,150,Toys,Vegetable,352.06,8,2022-12-13,1024,New York,PayPal,2022-12-13,352.06,8,2816.48,12
862,137,Toys,Mobile,341.66,5,2022-11-06,1054,Illinois,Cash,2022-11-06,341.66,5,1708.3000000000002,11
863,163,Electronics,Mobile,207.04,16,2023-01-21,1083,California,Debit Card,2023-01-21,207.04,16,3312.64,1
864,197,Books,Fiction,12.62,4,2022-07-28,1051,Texas,PayPal,2022-07-28,12.62,4,50.48,7
865,137,Electronics,Non-fiction,293.55,15,2022-12-23,1043,Florida,PayPal,2022-12-23,293.55,15,4403.25,12
866,149,Toys,Fruit,130.29,12,2023-08-24,1097,New York,Cash,2023-08-24,130.29,12,1563.48,8
867,197,Clothing,Fruit,227.88,5,2023-07-22,1084,New York,Cash,2023-07-22,227.88,5,1139.4,7
868,181,Toys,Pants,479.0,16,2022-04-04,1055,Texas,Cash,2022-04-04,479.0,16,7664.0,4
869,129,Books,Vegetable,202.52,14,2022-04-03,1054,Florida,Debit Card,2022-04-03,202.52,14,2835.28,4
870,178,Toys,Vegetable,420.7,10,2022-12-06,1086,New York,Debit Card,2022-12-06,420.7,10,4207.0,12
871,190,Books,Shirt,98.33,7,2023-08-20,1069,California,Cash,2023-08-20,98.33,7,688.31,8
872,150,Books,Action Figure,337.87,13,2023-03-21,1076,New York,Credit Card,2023-03-21,337.87,13,4392.31,3
873,162,Books,Fiction,488.62,5,2022-01-22,1086,Florida,Credit Card,2022-01-22,488.62,5,2443.1,1
874,197,Books,Mobile,55.44,3,2022-10-18,1072,Illinois,PayPal,2022-10-18,55.44,3,166.32,10
875,151,Books,Fiction,9.12,15,2023-04-30,1080,Illinois,Credit Card,2023-04-30,9.12,15,136.79999999999998,4
876,137,Clothing,Fruit,219.62,4,2022-11-02,1065,Texas,PayPal,2022-11-02,219.62,4,878.48,11
877,196,Electronics,Fruit,50.85,15,2023-09-26,1018,Florida,Debit Card,2023-09-26,50.85,15,762.75,9
878,187,Groceries,Laptop,375.45,14,2022-05-08,1082,New York,Debit Card,2022-05-08,375.45,14,5256.3,5
879,178,Electronics,Pants,457.7,19,2023-09-17,1006,New York,Credit Card,2023-09-17,457.7,19,8696.3,9
880,129,Books,Vegetable,219.84,13,2022-09-30,1062,Illinois,Debit Card,2022-09-30,219.84,13,2857.92,9
881,150,Clothing,Board Game,133.06,10,2023-03-18,1041,Illinois,Cash,2023-03-18,133.06,10,1330.6,3
882,180,Toys,Fiction,220.03,5,2023-05-18,1041,California,Cash,2023-05-18,220.03,5,1100.15,5
883,104,Clothing,Fruit,363.11,6,2022-05-10,1058,Illinois,Credit Card,2022-05-10,363.11,6,2178.66,5
884,128,Books,Action Figure,9.48,4,2022-05-12,1019,California,Credit Card,2022-05-12,9.48,4,37.92,5
885,103,Clothing,Shirt,296.78,2,2023-08-20,1072,New York,PayPal,2023-08-20,296.78,2,593.56,8
886,109,Clothing,Mobile,308.58,16,2023-04-27,1016,California,Debit Card,2023-04-27,308.58,16,4937.28,4
887,155,Books,Pants,320.66,18,2023-01-25,1026,California,PayPal,2023-01-25,320.66,18,5771.88,1
888,116,Clothing,Action Figure,124.8,5,2023-08-16,1046,Texas,PayPal,2023-08-16,124.8,5,624.0,8
889,173,Groceries,Pants,358.46,4,2022-11-21,1001,Illinois,Cash,2022-11-21,358.46,4,1433.84,11
890,116,Groceries,Laptop,50.24,13,2022-03-10,1062,California,Cash,2022-03-10,50.24,13,653.12,3
891,183,Clothing,Board Game,103.64,19,2023-10-22,1061,New York,Cash,2023-10-22,103.64,19,1969.16,10
892,187,Toys,Fruit,439.35,2,2023-03-24,1099,Florida,Cash,2023-03-24,439.35,2,878.7,3
893,168,Books,Shirt,370.67,13,2023-06-12,1018,California,PayPal,2023-06-12,370.67,13,4818.71,6
894,133,Groceries,Action Figure,11.8,11,2023-09-09,1016,Illinois,Cash,2023-09-09,11.8,11,129.8,9
895,105,Toys,Pants,127.95,4,2022-06-14,1068,Texas,Debit Card,2022-06-14,127.95,4,511.8,6
896,152,Clothing,Vegetable,111.13,15,2023-05-03,1038,New York,Cash,2023-05-03,111.13,15,1666.9499999999998,5
897,165,Toys,Laptop,139.05,4,2023-12-14,1081,Texas,Cash,2023-12-14,139.05,4,556.2,12
898,176,Electronics,Vegetable,127.54,9,2023-12-10,1070,Florida,Cash,2023-12-10,127.54,9,1147.8600000000001,12
899,142,Groceries,Shirt,35.95,7,2023-03-02,1080,California,Credit Card,2023-03-02,35.95,7,251.65000000000003,3
900,174,Clothing,Action Figure,232.18,19,2023-11-28,1038,California,Debit Card,2023-11-28,232.18,19,4411.42,11
901,122,Books,Laptop,367.7,19,2022-09-22,1035,Illinois,Debit Card,2022-09-22,367.7,19,6986.3,9
902,154,Clothing,Action Figure,305.33,6,2023-09-04,1039,California,PayPal,2023-09-04,305.33,6,1831.98,9
903,179,Books,Fruit,338.07,6,2022-12-08,1044,New York,PayPal,2022-12-08,338.07,6,2028.42,12
904,194,Clothing,Non-fiction,45.17,15,2023-12-27,1003,Florida,Cash,2023-12-27,45.17,15,677.5500000000001,12
905,174,Toys,Laptop,475.99,15,2022-10-05,1024,Texas,Credit Card,2022-10-05,475.99,15,7139.85,10
906,115,Toys,Vegetable,420.05,9,2023-11-05,1068,Florida,PayPal,2023-11-05,420.05,9,3780.4500000000003,11
907,107,Toys,Shirt,403.52,4,2023-03-15,1029,California,PayPal,2023-03-15,403.52,4,1614.08,3
908,103,Electronics,Board Game,412.38,18,2022-06-06,1075,Texas,Cash,2022-06-06,412.38,18,7422.84,6
909,103,Books,Fruit,466.69,18,2023-02-26,1067,Illinois,Cash,2023-02-26,466.69,18,8400.42,2
910,155,Toys,Non-fiction,274.41,5,2022-09-08,1087,Florida,PayPal,2022-09-08,274.41,5,1372.0500000000002,9
911,124,Electronics,Board Game,104.14,11,2023-09-01,1028,Texas,PayPal,2023-09-01,104.14,11,1145.54,9
912,166,Books,Mobile,310.31,5,2023-06-14,1072,Texas,Debit Card,2023-06-14,310.31,5,1551.55,6
913,195,Clothing,Fruit,372.73,4,2022-11-23,1067,Texas,Credit Card,2022-11-23,372.73,4,1490.92,11
914,166,Electronics,Shirt,370.27,12,2022-04-07,1050,New York,Debit Card,2022-04-07,370.27,12,4443.24,4
915,126,Groceries,Pants,263.12,2,2023-05-28,1023,Florida,PayPal,2023-05-28,263.12,2,526.24,5
916,192,Electronics,Laptop,38.89,13,2022-08-04,1013,Texas,Debit Card,2022-08-04,38.89,13,505.57,8
917,131,Electronics,Action Figure,188.7,10,2022-05-12,1068,Florida,Debit Card,2022-05-12,188.7,10,1887.0,5
918,149,Books,Shirt,460.78,9,2022-09-17,1017,Texas,PayPal,2022-09-17,460.78,9,4147.0199999999995,9
919,160,Clothing,Laptop,294.3,10,2022-05-05,1041,Illinois,Cash,2022-05-05,294.3,10,2943.0,5
920,150,Groceries,Board Game,271.47,7,2022-03-23,1056,Illinois,PayPal,2022-03-23,271.47,7,1900.2900000000002,3
921,118,Toys,Action Figure,138.08,4,2022-10-10,1082,Illinois,Cash,2022-10-10,138.08,4,552.32,10
922,120,Toys,Fiction,187.38,19,2023-11-14,1011,California,PayPal,2023-11-14,187.38,19,3560.22,11
923,104,Electronics,Vegetable,448.2,10,2022-02-28,1081,Texas,PayPal,2022-02-28,448.2,10,4482.0,2
924,181,Books,Mobile,334.9,3,2023-06-28,1016,California,PayPal,2023-06-28,334.9,3,1004.6999999999999,6
925,191,Books,Fruit,394.76,19,2022-06-10,1029,Florida,Credit Card,2022-06-10,394.76,19,7500.44,6
926,141,Toys,Shirt,229.9,2,2022-10-11,1087,California,Cash,2022-10-11,229.9,2,459.8,10
927,160,Groceries,Mobile,316.97,10,2022-04-16,1074,Florida,Credit Card,2022-04-16,316.97,10,3169.7000000000003,4
928,121,Clothing,Pants,127.95,2,2022-04-15,1098,Florida,PayPal,2022-04-15,127.95,2,255.9,4
929,120,Groceries,Laptop,354.2,2,2023-03-15,1022,Florida,Debit Card,2023-03-15,354.2,2,708.4,3
930,169,Clothing,Laptop,216.66,17,2022-08-16,1080,California,Credit Card,2022-08-16,216.66,17,3683.22,8
931,100,Toys,Shirt,224.06,16,2023-12-01,1000,Texas,Cash,2023-12-01,224.06,16,3584.96,12
932,104,Clothing,Non-fiction,326.41,16,2023-08-05,1078,California,PayPal,2023-08-05,326.41,16,5222.56,8
933,111,Books,Non-fiction,468.46,14,2022-11-14,1031,Texas,Credit Card,2022-11-14,468.46,14,6558.44,11
934,189,Electronics,Fiction,36.68,7,2023-04-09,1008,Texas,Debit Card,2023-04-09,36.68,7,256.76,4
935,145,Electronics,Vegetable,413.25,11,2023-08-22,1014,Florida,Credit Card,2023-08-22,413.25,11,4545.75,8
936,133,Toys,Action Figure,149.73,1,2023-04-17,1027,California,Cash,2023-04-17,149.73,1,149.73,4
937,148,Books,Pants,224.74,11,2022-02-25,1023,Texas,Credit Card,2022-02-25,224.74,11,2472.1400000000003,2
938,177,Groceries,Mobile,15.85,4,2023-09-17,1059,Illinois,Debit Card,2023-09-17,15.85,4,63.4,9
939,189,Books,Non-fiction,154.02,7,2022-01-13,1034,Texas,Debit Card,2022-01-13,154.02,7,1078.14,1
940,144,Electronics,Fiction,253.8,15,2023-03-16,1085,Illinois,Cash,2023-03-16,253.8,15,3807.0,3
